scenario,seed,policy,step_limit,final_alive,final_reached,final_avg_exposure,alive_rate,reached_rate,avg_exposure_total,t90_step,t95_step,faculty_reached_rate,staff_reached_rate,reach_rate_gap,top_bottlenecks,persona_part_time_student_reached_rate,persona_part_time_student_count,persona_young_student_reached_rate,persona_young_student_count,persona_student_with_anxiety_reached_rate,persona_student_with_anxiety_count,persona_facilities_staff_reached_rate,persona_facilities_staff_count,persona_visitor_reached_rate,persona_visitor_count,persona_international_student_reached_rate,persona_international_student_count,persona_junior_faculty_reached_rate,persona_junior_faculty_count,persona_senior_faculty_reached_rate,persona_senior_faculty_count,persona_student_athlete_reached_rate,persona_student_athlete_count,persona_it_staff_reached_rate,persona_it_staff_count,persona_staff_admin_reached_rate,persona_staff_admin_count,persona_mobility_impaired_reached_rate,persona_mobility_impaired_count,persona_research_scientist_reached_rate,persona_research_scientist_count,persona_conference_attendee_reached_rate,persona_conference_attendee_count,persona_freshman_student_reached_rate,persona_freshman_student_count,persona_campus_security_reached_rate,persona_campus_security_count,persona_healthcare_staff_reached_rate,persona_healthcare_staff_count,persona_graduate_student_reached_rate,persona_graduate_student_count,persona_adjunct_instructor_reached_rate,persona_adjunct_instructor_count,role_student_reached_rate,role_student_count,role_staff_reached_rate,role_staff_count,role_visitor_reached_rate,role_visitor_count,role_faculty_reached_rate,role_faculty_count,shelter_reassignments,shelter_capacity_enabled,interaction_density_enabled,persona_prospective_student_with_parent_reached_rate,persona_prospective_student_with_parent_count,drqn_unreached_debug
enterprise_blizzard_moderate,20260227,drqn,600,55,34,126.3413,1.0,0.6182,126.3413,,,0.7778,0.6667,0.1111,11571706269->11548970575:208;11548970575->11571706269:208;7986484597->7986484598:202;7986484598->7986484597:202;4984485857->3804130978:199;3804130978->4984485857:199;11406519908->11406519909:176;11406519909->11406519908:171;7252947955->83594533:171;83594533->7252947955:171,1.0,2,0.3333,6,0.6667,3,0.75,4,1.0,1,0.4286,7,1.0,2,0.8333,6,0.5,4,1.0,1,1.0,2,0.0,1,1.0,1,0.6667,3,0.8333,6,0.5,2,0.0,2,0.0,1,0.0,1,0.5517,29,0.6667,12,0.6,5,0.7778,9,0,False,False,,,"[{'agent_id': 2, 'node': 8943036690, 'goal': 7118760379, 'current_target': 7118760379, 'committed_next': None, 'candidates': [], 'q_values': [-157.27230834960938, -161.38987731933594, -157.37374877929688, -161.06771850585938, -157.9662322998047, -124.69259643554688, -113.5112533569336, -0.21213793754577637, 0.11368115246295929], 'masked_q_values': [-157.27230834960938, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 8, 'node': 3531672556, 'goal': 8580601234, 'current_target': 8580601234, 'committed_next': None, 'candidates': [], 'q_values': [-158.4468536376953, -162.20948791503906, -159.1050567626953, -160.79302978515625, -158.36349487304688, -125.95272064208984, -112.41959381103516, -0.226398304104805, 0.1483837217092514], 'masked_q_values': [-158.4468536376953, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 11, 'node': 83599614, 'goal': 13195940221, 'current_target': 13195940221, 'committed_next': None, 'candidates': [], 'q_values': [-155.5142822265625, -159.292236328125, -156.16937255859375, -159.04803466796875, -156.6307373046875, -123.82417297363281, -111.40564727783203, -0.2129594385623932, 0.10897056758403778], 'masked_q_values': [-155.5142822265625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 22, 'node': 3531672554, 'goal': 8580601234, 'current_target': 8580601234, 'committed_next': None, 'candidates': [], 'q_values': [-160.36302185058594, -164.03785705566406, -160.77967834472656, -162.9173583984375, -160.28675842285156, -127.50983428955078, -113.83125305175781, -0.21416470408439636, 0.1775510162115097], 'masked_q_values': [-160.36302185058594, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 23, 'node': 7256597677, 'goal': 8580601234, 'current_target': 8580601234, 'committed_next': None, 'candidates': [], 'q_values': [-158.9296875, -162.9640655517578, -159.15679931640625, -161.7434844970703, -158.7108154296875, -125.83089447021484, -114.21536254882812, -0.24824513494968414, 0.12304215133190155], 'masked_q_values': [-158.9296875, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 29, 'node': 11406519910, 'goal': 10216185939, 'current_target': 10216185939, 'committed_next': None, 'candidates': [], 'q_values': [-160.72970581054688, -164.54933166503906, -160.8490447998047, -163.877197265625, -160.8538055419922, -127.51778411865234, -115.0682144165039, -0.21740508079528809, 0.1340249925851822], 'masked_q_values': [-160.72970581054688, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 33, 'node': 5691979301, 'goal': 7118760379, 'current_target': 7118760379, 'committed_next': None, 'candidates': [], 'q_values': [-153.90740966796875, -157.6205291748047, -154.60928344726562, -157.79486083984375, -155.33518981933594, -122.58466339111328, -110.26127624511719, -0.24977293610572815, 0.0703568309545517], 'masked_q_values': [-153.90740966796875, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 37, 'node': 5271378057, 'goal': 13195940221, 'current_target': 13195940221, 'committed_next': None, 'candidates': [], 'q_values': [-142.01486206054688, -145.38185119628906, -142.7490692138672, -143.15293884277344, -142.07943725585938, -112.54903411865234, -99.2928237915039, -0.14002195000648499, 0.18041740357875824], 'masked_q_values': [-142.01486206054688, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260228,drqn,600,55,40,31.3649,1.0,0.7273,31.3649,,,0.7778,0.8182,-0.0404,6620771273->6620771284:8;6620771284->6620830787:8;6620830787->6620830789:8;5929354722->10942741661:8;10942741661->6617223126:8;6617223126->1530457351:8;1530457351->1530457235:8;1525461639->1525461635:7;1525461635->1224162504:7;1224162504->1224162558:7,1.0,1,0.7,10,0.0,2,0.5,2,,,0.5714,7,,,0.8,5,1.0,2,0.0,1,1.0,3,,,1.0,1,1.0,1,0.6667,6,1.0,1,1.0,3,0.8333,6,0.75,4,0.6765,34,0.8182,11,1.0,1,0.7778,9,0,False,False,,,[]
enterprise_blizzard_moderate,20260229,drqn,600,55,39,136.0759,1.0,0.7091,136.0759,,,0.7273,0.9,-0.1727,1832170539->1832170498:91;1832170498->1832170539:89;384753722->1520496367:49;1520496367->384753722:48;10554949205->10554949206:43;10554949206->10554949205:40;1530225797->1530225761:31;1530225761->1530225797:31;1832170498->6821837419:23;6821837419->1832170498:21,0.0,1,0.7143,7,0.0,3,1.0,2,0.5,2,0.0,1,1.0,3,0.7143,7,1.0,1,1.0,3,1.0,2,,,0.5,2,0.0,1,0.8889,9,1.0,1,,,0.8571,7,0.0,1,0.6897,29,0.9,10,0.4,5,0.7273,11,0,False,False,0.5,2,"[{'agent_id': 21, 'node': 1530225797, 'goal': 83561759, 'current_target': 83561759, 'committed_next': None, 'candidates': [], 'q_values': [70.09566497802734, 73.13509368896484, 69.81652069091797, 71.57975769042969, 76.47612762451172, 53.638946533203125, 54.00166320800781, -0.5336804389953613, 0.4043712019920349], 'masked_q_values': [70.09566497802734, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260230,drqn,600,55,35,117.2139,1.0,0.6364,117.2139,,,0.8,0.8333,-0.0333,6496723767->83536163:199;83536163->6496723767:198;5112556790->83718230:176;83718230->5112556790:176;7466241870->6616196945:162;6616196945->7466241870:162;3531672555->83560917:148;83560917->3531672555:148;11965841473->11965841477:133;11965841477->11965841473:133,0.6667,3,0.7143,7,0.0,2,1.0,3,1.0,1,0.0,1,1.0,3,0.6667,6,1.0,1,0.75,4,1.0,2,,,,,0.0,1,0.1667,6,,,0.6667,3,0.6364,11,1.0,1,0.5161,31,0.8333,12,0.5,2,0.8,10,0,False,False,,,"[{'agent_id': 2, 'node': 10701449273, 'goal': 11577641197, 'current_target': 11577641197, 'committed_next': None, 'candidates': [], 'q_values': [-157.44058227539062, -161.29312133789062, -157.96145629882812, -160.4923095703125, -157.8594970703125, -125.18797302246094, -112.74888610839844, -0.22865329682826996, 0.12112118303775787], 'masked_q_values': [-157.44058227539062, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 7, 'node': 11897468754, 'goal': 10220116649, 'current_target': 10220116649, 'committed_next': None, 'candidates': [], 'q_values': [-159.24658203125, -163.06398010253906, -159.7145538330078, -161.85841369628906, -158.97384643554688, -126.56623077392578, -113.34994506835938, -0.2719966173171997, 0.14617012441158295], 'masked_q_values': [-159.24658203125, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 35, 'node': 5808050697, 'goal': 1530414144, 'current_target': 1530414144, 'committed_next': None, 'candidates': [], 'q_values': [-159.7545166015625, -163.55441284179688, -160.04556274414062, -162.22744750976562, -159.2053680419922, -126.71770477294922, -113.44586181640625, -0.2760384976863861, 0.14855532348155975], 'masked_q_values': [-159.7545166015625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 36, 'node': 4937830291, 'goal': 11577641197, 'current_target': 11577641197, 'committed_next': None, 'candidates': [], 'q_values': [-152.91989135742188, -157.23318481445312, -152.6211700439453, -156.46835327148438, -153.16061401367188, -120.98033905029297, -110.9866714477539, -0.21390631794929504, 0.14411847293376923], 'masked_q_values': [-152.91989135742188, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 38, 'node': 83536163, 'goal': 11577641197, 'current_target': 11577641197, 'committed_next': None, 'candidates': [], 'q_values': [-155.9921112060547, -159.7852020263672, -155.95028686523438, -159.40550231933594, -156.1252899169922, -123.30572509765625, -111.46202850341797, -0.16055944561958313, 0.09984005987644196], 'masked_q_values': [-155.9921112060547, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260231,drqn,600,55,40,59.9738,1.0,0.7273,59.9738,,,0.8,0.5714,0.2286,10269099227->10269099229:37;10269099229->10269099227:36;6448826324->5271378032:20;5271378032->6448826324:19;10566580568->10566580567:15;10566580567->13276899743:15;13276899743->6677331627:15;5271378032->504887113:14;1400544682->5691979269:13;10550594430->10550594344:13,0.0,1,1.0,6,0.5,2,0.0,2,0.5,2,0.75,4,0.8,5,0.75,4,1.0,3,,,1.0,2,0.5,2,,,0.5,2,0.7143,7,1.0,1,0.5,2,0.75,8,1.0,1,0.7742,31,0.5714,7,0.5714,7,0.8,10,0,False,False,1.0,1,[]
enterprise_blizzard_moderate,20260232,drqn,600,55,41,87.3414,1.0,0.7455,87.3414,,,0.8889,0.4286,0.4603,8118847139->8118847187:102;8118847187->8118847139:102;4374241287->1524306587:81;1524306587->4374241287:81;4374241287->13199976131:72;13199976131->4374241287:70;7245459837->11206886817:19;11206886817->11206886815:19;11206886815->8473506958:19;8473506958->6615501684:19,1.0,1,0.6667,12,1.0,3,,,0.5,2,1.0,3,1.0,2,1.0,5,1.0,3,0.0,2,0.5,2,1.0,1,0.0,1,1.0,1,0.7143,7,1.0,1,1.0,1,0.6667,6,0.5,2,0.7714,35,0.4286,7,0.75,4,0.8889,9,0,False,False,,,[]
enterprise_blizzard_moderate,20260233,drqn,600,55,40,30.798,1.0,0.7273,30.798,,,0.75,0.7143,0.0357,10200584607->10200601421:11;1525526373->1519090049:10;1519089976->9969324135:10;9969324135->10200584614:10;10200584614->10200584607:10;1529549392->1526930737:10;1526930737->10200581317:10;1519089996->1526930599:9;1526930599->10216186103:9;10216186103->1519089984:9,0.0,1,0.6923,13,0.6667,3,,,1.0,1,0.0,1,1.0,3,0.5,6,1.0,3,1.0,3,0.3333,3,,,,,,,0.875,8,,,1.0,1,0.6667,6,1.0,3,0.7143,35,0.7143,7,1.0,1,0.75,12,0,False,False,,,[]
enterprise_blizzard_moderate,20260234,drqn,600,55,40,105.4693,1.0,0.7273,105.4693,,,0.8571,0.7333,0.1238,10550594422->10550594424:137;10550594424->10550594422:137;10550594426->10550594428:101;10550594428->10550594426:101;7245480025->7256764794:13;10550594344->10550594430:13;10550594431->10550594437:11;10550594437->10550594435:10;10550594435->10550594420:10;7256764794->7245459855:10,0.5,2,0.875,8,0.25,4,0.75,4,1.0,1,,,1.0,2,0.8,5,0.3333,3,,,0.6667,3,,,0.6667,3,0.5,2,0.8333,6,0.6667,3,1.0,2,0.8571,7,,,0.7,30,0.7333,15,0.6667,3,0.8571,7,0,False,False,,,"[{'agent_id': 34, 'node': 10550594426, 'goal': 1525505969, 'current_target': 1525505969, 'committed_next': None, 'candidates': [], 'q_values': [-156.55233764648438, -159.9423065185547, -157.4290771484375, -158.95196533203125, -156.79161071777344, -124.53855895996094, -110.57471466064453, -0.23774005472660065, 0.11337138712406158], 'masked_q_values': [-156.55233764648438, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260235,drqn,600,55,40,39.8117,1.0,0.7273,39.8117,,,0.4286,1.0,-0.5714,10220116632->10220116650:12;10220116642->10220116630:11;10220116630->10220116631:11;1530206531->11965813832:9;11965813832->1530225948:9;1530225948->6677697018:9;6620771273->10550646564:8;10550646564->6620830799:8;10200387289->1832170440:8;10220116631->10220116632:8,0.3333,3,0.5556,9,0.6667,3,,,,,0.5,4,0.5,2,0.5,4,1.0,2,1.0,2,1.0,2,1.0,2,1.0,3,,,0.75,8,1.0,1,1.0,2,1.0,7,0.0,1,0.6944,36,1.0,10,1.0,2,0.4286,7,0,False,False,,,[]
enterprise_blizzard_moderate,20260236,drqn,600,55,41,72.674,1.0,0.7455,72.674,,,0.6667,0.7059,-0.0392,8496637476->8496637479:141;8496637479->8496637476:135;1530225767->83716675:17;1529549392->1526930737:12;1530225948->6677697018:12;1526930737->10200581317:12;6620830799->6620830800:11;6620830800->11206886789:11;11206886789->1529549392:11;6677697018->1530225821:11,1.0,1,1.0,7,1.0,1,0.8,5,1.0,1,0.6,5,0.5,2,1.0,1,1.0,3,1.0,1,0.7143,7,,,1.0,1,1.0,1,0.5,8,0.5,2,0.0,1,0.75,8,,,0.7576,33,0.7059,17,1.0,2,0.6667,3,0,False,False,,,[]
enterprise_blizzard_moderate,20260237,drqn,600,55,40,87.7598,1.0,0.7273,87.7598,,,0.625,0.8,-0.175,11403461666->10125220285:58;10125220285->11403461666:58;1530225767->10200333101:57;1530225510->1530225767:55;10200333101->1530225767:50;1530225767->1530225510:48;8118847140->8118847132:29;8118847132->8118847140:29;6615501684->8473506958:14;10550594470->6620771272:12,1.0,2,0.6,10,0.8333,6,,,0.5,2,1.0,4,0.6,5,1.0,1,,,1.0,3,1.0,2,,,0.6,5,,,0.8,5,,,,,0.5714,7,0.5,2,0.7353,34,0.8,10,0.6667,3,0.625,8,0,False,False,1.0,1,"[{'agent_id': 20, 'node': 83574270, 'goal': 12372272604, 'current_target': 12372272604, 'committed_next': None, 'candidates': [], 'q_values': [53.211822509765625, 56.337005615234375, 56.61460494995117, 57.03978729248047, 60.29833984375, 45.198909759521484, 41.85054016113281, -0.9570180177688599, 0.016175761818885803], 'masked_q_values': [53.211822509765625, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260238,drqn,600,55,40,33.2718,1.0,0.7273,33.2718,,,0.8,0.9091,-0.1091,6575669632->6575669629:13;6575669629->1525511988:13;1525511988->1525511954:13;11206886789->1529549392:12;1529549392->1526930737:12;11206886817->7245459837:11;7245459837->7245480028:11;7245480028->7245480035:11;7245480035->7245480031:11;7245480031->7245480017:11,0.0,1,0.6667,9,1.0,1,0.6667,3,0.0,1,1.0,5,0.6667,3,1.0,4,0.8,5,1.0,1,1.0,3,,,1.0,1,,,0.6,5,,,1.0,3,0.5,6,0.6667,3,0.6875,32,0.9091,11,0.0,2,0.8,10,0,False,False,0.0,1,"[{'agent_id': 3, 'node': 8118847349, 'goal': 5271378001, 'current_target': 5271378001, 'committed_next': None, 'candidates': [], 'q_values': [-42.54819107055664, -40.59821319580078, -38.11239242553711, -39.29867172241211, -36.649322509765625, -24.72640609741211, -21.934911727905273, -0.1117844507098198, 0.9348069429397583], 'masked_q_values': [-42.54819107055664, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260239,drqn,600,55,40,28.1618,1.0,0.7273,28.1618,,,0.8,0.9,-0.1,10550594435->10550594420:10;7256764794->7245459855:9;7245459855->7245459856:9;7245459856->7245480014:9;7245480014->10171990457:9;10171990457->10171975058:9;10171975058->10550594356:9;10550594356->10550594344:9;10550594344->10550594430:9;10550594430->10550594431:9,,,0.75,12,0.6667,3,1.0,2,0.5,2,1.0,3,0.5,2,1.0,3,0.25,4,,,1.0,4,,,1.0,2,0.0,1,0.6667,9,,,0.5,2,0.8333,6,,,0.7027,37,0.9,10,0.3333,3,0.8,5,0,False,False,,,[]
enterprise_blizzard_moderate,20260240,drqn,600,55,39,94.6051,1.0,0.7091,94.6051,,,0.5,0.6667,-0.1667,6496723775->4374241273:105;4374241273->6496723775:99;4374241287->13199976131:52;6496723770->6501386090:50;6501386090->6496723770:49;4374241287->1524306587:47;1524306587->4374241287:47;13199976131->4374241287:46;4374241268->6501386090:38;6501386090->4374241268:37,0.3333,3,1.0,6,0.3333,3,,,0.0,1,1.0,4,0.75,4,0.2,5,1.0,2,0.5,2,1.0,3,1.0,1,0.5,2,,,0.8333,6,,,0.5,2,0.8,10,1.0,1,0.7941,34,0.6667,9,0.5,2,0.5,10,0,False,False,,,"[{'agent_id': 3, 'node': 5271377387, 'goal': 10276852290, 'current_target': 10276852290, 'committed_next': None, 'candidates': [], 'q_values': [-87.13581085205078, -87.49707794189453, -86.47186279296875, -86.18846130371094, -82.65145874023438, -65.5108871459961, -58.47314453125, -0.26756173372268677, 0.46216899156570435], 'masked_q_values': [-87.13581085205078, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260241,drqn,600,55,40,27.8047,1.0,0.7273,27.8047,,,1.0,0.5385,0.4615,1525461643->1525461646:10;10206561238->1519095241:10;1525461646->11181295876:10;1519095241->1519089984:10;11181295876->12505188983:10;1519089984->10216186103:10;12505188983->11181295872:10;10216186103->1526930599:10;11181295872->1525461644:10;1525461644->11181295893:10,,,0.8,10,1.0,2,0.3333,3,,,0.8333,6,1.0,1,1.0,3,1.0,2,0.6667,3,0.6667,3,1.0,1,0.3333,3,0.0,1,1.0,8,,,1.0,1,0.2,5,1.0,2,0.7879,33,0.5385,13,0.3333,3,1.0,6,0,False,False,0.0,1,[]
enterprise_blizzard_moderate,20260242,drqn,600,55,40,88.6781,1.0,0.7273,88.6781,,,0.8889,0.7692,0.1197,8496637476->8496637479:98;8496637479->8496637476:95;8496637483->8496637476:29;8496637476->8496637483:28;8118847345->8496637483:18;8496637483->8118847345:15;10206629913->10206645921:12;10206645921->10206645971:12;10206645971->10206645960:12;10206645960->10206645926:12,1.0,1,0.7778,9,1.0,1,1.0,2,,,0.6667,3,1.0,4,1.0,2,0.75,4,,,0.25,4,0.0,1,1.0,2,0.0,1,0.8,10,1.0,3,1.0,2,0.0,2,0.6667,3,0.7333,30,0.7692,13,0.0,3,0.8889,9,0,False,False,0.0,1,[]
enterprise_blizzard_moderate,20260243,drqn,600,55,40,90.3639,1.0,0.7273,90.3639,,,0.75,0.9,-0.15,8118847187->8118847214:47;8118847214->8118847215:37;8118847139->8118847187:29;8118847214->8118847187:29;8118847187->8118847139:28;8118847215->8118847214:19;8118847215->8118847212:19;8118847212->11860831685:18;11860831685->8118847187:17;6448827255->6448827254:15,1.0,2,0.8333,6,,,,,0.5,2,1.0,1,0.6667,6,1.0,3,1.0,2,1.0,3,1.0,3,,,0.0,1,0.5,2,0.4545,11,1.0,2,1.0,1,0.7143,7,0.6667,3,0.6897,29,0.9,10,0.5,4,0.75,12,0,False,False,,,[]
enterprise_blizzard_moderate,20260244,drqn,600,55,40,38.3957,1.0,0.7273,38.3957,,,0.5,0.8462,-0.3462,504886729->509912240:14;1658558235->1525461639:14;1467764557->11571681741:12;1525435900->1525435905:12;8496637483->8118847345:11;1467764547->1525435896:11;8118847346->8118847337:11;1525435895->1525435900:11;6448827254->6404901788:10;11571681741->1467764549:10,1.0,1,0.625,16,0.5,2,1.0,2,,,1.0,1,0.0,2,1.0,2,0.0,1,0.6667,3,1.0,5,,,1.0,1,,,0.75,8,,,0.5,2,0.8889,9,,,0.7105,38,0.8462,13,,,0.5,4,0,False,False,,,[]
enterprise_blizzard_moderate,20260245,drqn,600,55,36,114.4224,1.0,0.6545,114.4224,,,0.6667,0.6667,0.0,11152576835->11152576834:204;11152576834->11152576835:204;12964600180->6405278903:202;6405278903->12964600180:201;4119764189->10200584586:71;10200584586->10276649980:63;10276649980->4119764189:61;11152576831->6024492385:22;6024492385->11152576831:21;10269991846->8685755886:17,0.0,1,0.5714,14,0.6667,3,1.0,2,,,0.8333,6,0.75,4,,,1.0,4,,,0.5,2,,,,,0.5,2,0.5714,7,,,0.5,2,0.6667,6,0.5,2,0.6585,41,0.6667,6,0.5,2,0.6667,6,0,False,False,,,"[{'agent_id': 12, 'node': 4937846505, 'goal': 8119358124, 'current_target': 8119358124, 'committed_next': None, 'candidates': [], 'q_values': [-118.14555358886719, -120.08241271972656, -117.74501037597656, -117.99530792236328, -116.2325210571289, -93.18858337402344, -81.90668487548828, -0.2527575194835663, 0.006754443049430847], 'masked_q_values': [-118.14555358886719, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 23, 'node': 6405278903, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-157.59622192382812, -161.5409698486328, -157.87832641601562, -161.50599670410156, -158.50680541992188, -125.34996032714844, -113.22132110595703, -0.23240001499652863, 0.10243465006351471], 'masked_q_values': [-157.59622192382812, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 28, 'node': 8119328771, 'goal': 5808050692, 'current_target': 5808050692, 'committed_next': None, 'candidates': [], 'q_values': [-151.42530822753906, -155.7274627685547, -151.02040100097656, -154.5635528564453, -151.34963989257812, -119.3686294555664, -108.98706817626953, -0.17112071812152863, 0.13170243799686432], 'masked_q_values': [-151.42530822753906, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}, {'agent_id': 37, 'node': 6024492385, 'goal': 8119358124, 'current_target': 8119358124, 'committed_next': None, 'candidates': [], 'q_values': [-138.38748168945312, -141.2167510986328, -138.5931396484375, -138.92506408691406, -137.88589477539062, -109.97211456298828, -96.99368286132812, -0.15306195616722107, 0.29588061571121216], 'masked_q_values': [-138.38748168945312, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0], 'action_mask': [1, 0, 0, 0, 0, 0, 0, 0, 0], 'density_penalties': {}}]"
enterprise_blizzard_moderate,20260246,drqn,600,55,40,62.5836,1.0,0.7273,62.5836,,,0.75,0.8182,-0.0682,8118847346->8118847341:39;8118847341->8118847346:39;12471684056->1530225935:27;1530225935->12471684056:23;8118847345->8496637483:19;1530225510->1530225767:19;1530225767->10200333101:19;10200333101->1530225767:17;1530225767->1530225510:17;8118847340->8118847337:15,1.0,4,0.5385,13,0.5,2,1.0,2,1.0,1,0.0,2,0.6667,3,0.75,4,1.0,1,,,0.6667,3,,,1.0,2,1.0,1,0.8571,7,0.6667,3,1.0,1,0.8,5,1.0,1,0.6765,34,0.8182,11,1.0,2,0.75,8,0,False,False,,,[]
